latitude,longitude,confidence,frp,acq_date,satellite,province,regency
-0.7273958828400369,117.06345646720045,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.730768335061011,117.05679869843424,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.730768335061011,117.06017142497645,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.730768335061011,117.06354415151866,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7341407872819852,117.05688678338052,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7341407872819852,117.06025951246069,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7341407872819852,117.06363224154087,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7375132395029593,117.03673888422995,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7375132395029593,117.04011161585979,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7375132395029593,117.0434843474896,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7375132395029593,117.05697527400895,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7375132395029593,117.06034800563876,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7375132395029593,117.0637207372686,1,1.2300000190734863,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7408856917239335,117.036827765174,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7408856917239335,117.04020049936517,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7408856917239335,117.04357323355636,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
-0.7442581439449076,117.03691705173314,1,0.9599999785423279,2026-08-17,SNPP,East Kalimantan,Kutai Kartanegara
